0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
22,22,22,22,28,2,0,0,24,24,0,2,22,0,28,0,28
22,22,4,22,28,16,0,0,24,24,0,2,22,0,28,0,28
22,22,6,22,28,16,0,0,24,24,0,2,22,0,28,0,28
22,22,6,22,28,16,0,0,24,24,0,2,22,0,28,0,28
22,18,18,18,20,2,2,0,24,24,0,2,22,0,28,0,28
22,18,24,18,20,2,2,0,24,24,0,2,22,0,28,0,28
22,18,24,18,20,2,2,0,24,24,0,2,22,0,28,0,28
22,18,24,18,20,2,2,0,24,24,0,2,22,0,28,0,28
22,18,24,18,20,2,2,0,24,24,0,2,22,0,28,0,28
22,18,24,18,20,2,2,0,24,24,0,2,22,0,28,0,28
22,18,24,18,20,2,2,0,24,24,0,2,22,0,28,0,28
22,18,18,20,20,2,2,0,24,24,0,2,22,0,28,0,28
22,18,18,20,22,2,2,0,24,24,0,2,22,0,28,0,28
22,18,24,18,20,2,0,2,24,24,0,2,22,0,28,0,28
22,18,24,18,20,2,0,2,24,24,0,2,22,0,28,0,28
22,18,18,18,22,2,0,2,24,24,0,2,22,0,28,0,28
22,18,18,18,22,2,0,2,24,24,0,2,22,0,28,0,28
22,2,0,16,2,0,16,2,24,20,0,15,22,0,28,0,28
22,2,0,16,2,0,16,2,24,20,0,16,22,0,28,0,28
22,2,0,2,2,0,16,2,22,22,0,16,22,0,28,0,28
22,2,0,2,2,0,16,2,22,22,0,16,22,0,28,0,28
22,2,0,2,2,0,16,2,22,22,0,16,22,0,28,0,28
22,2,0,16,2,0,16,2,22,22,0,16,22,0,28,0,28
22,2,0,16,2,0,16,2,24,22,0,16,22,0,28,0,28
22,2,0,16,2,0,16,2,24,22,0,16,22,0,28,0,28
22,16,2,16,2,0,16,2,24,22,0,16,22,0,28,0,28
22,2,0,2,0,0,16,2,22,20,1,16,22,0,28,0,28
22,2,0,2,0,0,16,16,22,20,2,16,22,0,28,0,28
22,2,0,2,0,0,16,16,22,20,2,18,22,0,28,0,28
22,16,16,16,20,2,0,1,22,24,0,0,24,0,28,0,28
22,16,18,16,20,2,0,2,22,24,0,0,24,0,28,0,28
22,16,24,16,20,2,0,2,22,24,0,0,24,0,28,0,28
22,16,24,16,20,2,0,2,22,24,0,0,24,0,28,0,28
21,16,18,18,20,2,0,2,22,24,0,0,24,0,28,0,28
22,16,24,18,20,2,0,2,22,24,0,0,24,0,28,0,28
22,16,24,18,20,2,0,2,22,24,0,0,24,0,28,0,28
22,16,24,18,20,2,0,2,22,24,0,0,24,0,28,0,28
22,18,26,18,22,2,0,2,22,24,0,0,24,0,28,0,28
22,18,28,18,24,2,0,2,22,24,0,0,24,0,28,0,28
22,18,28,18,24,2,0,2,22,24,0,0,24,0,28,0,28
22,20,4,20,26,2,0,2,22,24,0,0,24,0,28,0,28
22,20,4,20,28,2,0,2,22,24,0,0,24,0,28,0,28
22,20,4,20,28,2,0,2,22,24,0,0,24,0,28,0,28
22,22,4,22,28,18,0,2,22,24,0,0,24,0,28,0,28
22,18,24,18,20,2,0,2,24,24,0,0,24,0,28,0,28
22,18,18,18,22,2,0,2,24,24,0,0,24,0,28,0,28
22,18,18,18,22,2,0,2,24,24,0,0,24,0,28,0,28
22,18,26,18,22,2,0,2,24,24,0,0,24,0,28,0,28
22,18,26,18,22,2,0,2,24,24,0,0,24,0,28,0,28
22,18,26,18,22,2,0,2,24,24,0,0,24,0,28,0,28
22,18,20,18,24,2,0,2,24,24,0,0,24,0,28,0,28
22,18,28,18,24,2,0,2,24,24,0,0,24,0,28,0,28
22,18,28,20,24,2,0,2,24,24,0,0,24,0,28,0,28
22,18,28,20,24,2,0,2,24,24,0,0,24,0,28,0,28
22,18,28,20,24,2,0,2,24,24,0,0,24,0,28,0,28
22,18,20,20,26,2,0,2,24,24,0,0,24,0,28,0,28
22,18,20,20,26,2,0,2,24,24,0,0,24,0,28,0,28
22,18,30,20,26,2,0,2,24,24,0,0,24,0,28,0,28
22,20,30,20,26,2,0,2,24,24,0,0,24,0,28,0,28
22,20,4,20,28,2,0,2,24,24,0,0,24,0,28,0,28
22,20,4,20,28,2,0,2,24,24,0,0,24,0,28,0,28
22,20,4,20,28,2,0,2,24,24,0,0,24,0,28,0,28
22,20,28,20,24,16,0,2,22,22,0,1,24,0,28,0,28
22,2,0,2,2,0,1,2,22,22,0,2,24,0,28,0,28
22,2,0,2,2,0,2,2,22,22,0,2,24,0,28,0,28
22,2,0,2,2,0,2,2,22,22,0,2,24,0,28,0,28
22,18,26,18,22,2,2,2,22,22,0,2,24,0,28,0,28
22,22,30,22,26,16,0,2,22,24,0,2,24,0,28,0,28
22,18,18,18,22,2,0,2,24,24,0,2,24,0,28,0,28
22,18,26,18,22,2,0,2,24,24,0,2,24,0,28,0,28
22,20,26,20,22,16,2,2,22,22,2,2,24,0,28,0,28
22,2,0,2,2,0,16,16,22,22,2,2,24,0,28,0,28
22,2,0,2,2,0,16,16,22,22,2,2,24,0,28,0,28
22,2,0,2,2,0,16,16,22,22,2,2,24,0,28,0,28
22,0,0,2,0,0,15,16,22,20,2,16,24,0,28,0,28
22,0,0,2,0,0,16,16,22,20,2,16,24,0,28,0,28
22,2,0,2,0,0,16,16,22,20,2,16,24,0,28,0,28
22,2,0,2,0,0,16,16,22,20,2,16,24,0,28,0,28
22,2,0,2,0,0,16,16,22,20,2,16,24,0,28,0,28
22,2,0,2,0,0,16,16,22,20,2,16,24,0,28,0,28
22,2,0,2,0,0,16,16,22,20,2,16,24,0,28,0,28
18,18,24,22,20,16,30,26,2,24,12,20,24,0,28,0,28
22,16,24,16,20,2,0,2,22,24,0,0,25,0,28,0,28
22,16,24,16,20,2,0,2,22,24,0,0,26,0,28,0,28
22,16,18,16,22,2,0,2,22,24,0,0,26,0,28,0,28
22,16,18,16,22,2,0,2,22,24,0,0,26,0,28,0,28
22,16,18,16,22,2,0,2,22,24,0,0,26,0,28,0,28
22,16,26,16,22,2,0,2,22,24,0,0,26,0,28,0,28
22,16,26,16,22,2,0,2,22,24,0,0,26,0,28,0,28
22,16,26,16,22,2,0,2,22,24,0,0,26,0,28,0,28
22,16,26,16,22,2,0,2,22,24,0,0,26,0,28,0,28
22,16,26,16,22,2,0,2,22,24,0,0,26,0,28,0,28
22,16,18,18,22,2,0,2,22,24,0,0,26,0,28,0,28
22,16,18,18,22,2,0,2,22,24,0,0,26,0,28,0,28
22,16,26,18,22,2,0,2,22,24,0,0,26,0,28,0,28
22,16,20,18,24,2,0,2,22,24,0,0,26,0,28,0,28
22,18,20,18,24,2,0,2,22,24,0,0,26,0,28,0,28
22,18,20,18,24,2,0,2,22,24,0,0,26,0,28,0,28
22,18,20,18,24,2,0,2,22,24,0,0,26,0,28,0,28
22,16,28,18,24,2,0,2,22,24,0,0,26,0,28,0,28
22,18,28,18,24,2,0,2,22,24,0,0,26,0,28,0,28
22,18,28,18,24,2,0,2,22,24,0,0,26,0,28,0,28
22,18,30,18,24,2,0,2,22,24,0,0,26,0,28,0,28
22,18,4,18,26,2,0,2,22,24,0,0,26,0,28,0,28
22,18,20,18,26,2,0,2,22,24,0,0,26,0,28,0,28
22,18,30,18,26,2,0,2,22,24,0,0,26,0,28,0,28
22,18,4,20,26,2,0,2,22,24,0,0,26,0,28,0,28
22,18,4,20,26,2,0,2,22,24,0,0,26,0,28,0,28
22,18,4,20,26,2,0,2,22,24,0,0,26,0,28,0,28
22,18,4,18,28,2,0,2,22,24,0,0,26,0,28,0,28
22,18,4,18,28,2,0,2,22,24,0,0,26,0,28,0,28
22,18,4,18,28,2,0,2,22,24,0,0,26,0,28,0,28
22,20,6,20,28,2,0,2,22,24,0,0,26,0,28,0,28
22,18,22,20,28,2,0,2,22,24,0,0,26,0,28,0,28
22,22,4,22,26,16,0,2,22,24,0,0,26,0,28,0,28
22,22,4,22,28,18,0,2,22,24,0,0,26,0,28,0,28
22,22,6,22,28,18,0,2,22,24,0,0,26,0,28,0,28
22,16,24,16,20,0,0,15,22,24,0,0,26,0,28,0,28
22,16,24,16,20,0,0,16,22,24,0,0,26,0,28,0,28
22,16,18,16,20,2,0,16,22,24,0,0,26,0,28,0,28
22,16,24,16,20,2,0,16,22,24,0,0,26,0,28,0,28
22,16,24,16,20,2,0,16,22,24,0,0,26,0,28,0,28
22,16,26,16,22,2,0,16,22,24,0,0,26,0,28,0,28
22,20,30,20,26,16,0,2,20,24,2,0,26,0,28,0,28
22,18,28,20,24,16,0,16,20,24,2,0,26,0,28,0,28
22,18,28,20,24,16,0,16,20,24,2,0,26,0,28,0,28
22,20,30,20,24,16,0,16,20,24,2,0,26,0,28,0,28
22,20,30,20,26,16,0,16,20,24,2,0,26,0,28,0,28
22,20,6,20,28,18,0,16,20,24,2,0,26,0,28,0,28
18,20,4,20,28,18,14,18,18,22,8,0,26,0,28,0,28
18,20,4,20,28,18,14,18,18,22,8,0,26,0,28,0,28
22,16,26,18,22,2,0,2,20,22,2,2,26,0,28,0,28
22,18,26,20,22,16,0,2,20,22,2,2,26,0,28,0,28
22,18,24,18,20,16,0,16,20,22,2,2,26,0,28,0,28
22,18,26,18,22,16,0,16,20,22,2,2,26,0,28,0,28
18,16,24,16,20,2,14,20,18,22,8,2,26,0,28,0,28
18,16,28,16,24,2,14,20,18,22,8,2,26,0,28,0,28
38,16,24,18,20,2,24,12,0,22,28,4,26,0,28,0,28
38,18,26,20,22,16,24,12,2,22,28,4,26,0,28,0,28
38,16,24,20,20,16,22,10,0,22,30,4,26,0,28,0,28
38,18,26,20,22,16,22,12,2,22,30,4,26,0,28,0,28
38,20,4,22,26,18,22,12,2,22,30,4,26,0,28,0,28
38,20,30,22,26,18,22,12,2,24,30,4,26,0,28,0,28
38,18,20,20,24,2,24,14,2,24,28,6,26,0,28,0,28
38,18,30,20,24,2,24,14,2,24,28,6,26,0,28,0,28
38,18,20,22,24,2,24,14,2,24,28,6,26,0,28,0,28
38,18,22,22,26,2,24,14,2,24,28,6,26,0,28,0,28
38,20,6,24,28,16,26,14,2,24,28,6,26,0,28,0,28
38,16,26,18,20,2,22,12,2,24,30,6,26,0,28,0,28
38,16,20,18,22,2,22,12,2,24,30,6,26,0,28,0,28
38,16,20,18,22,2,22,12,2,24,30,6,26,0,28,0,28
38,16,22,20,24,2,22,12,2,24,30,6,26,0,28,0,28
38,18,22,20,24,2,22,12,2,24,30,6,26,0,28,0,28
38,16,30,20,24,2,22,12,2,24,30,6,26,0,28,0,28
38,16,22,20,26,2,22,12,2,24,30,6,26,0,28,0,28
38,18,6,20,28,2,22,12,2,24,30,6,26,0,28,0,28
38,18,24,22,28,2,22,12,2,24,30,6,26,0,28,0,28
38,18,30,22,24,2,22,14,2,24,30,6,26,0,28,0,28
38,18,4,22,26,2,22,14,2,24,30,6,26,0,28,0,28
38,20,22,22,26,16,22,14,2,24,30,6,26,0,28,0,28
38,20,6,22,28,16,22,14,2,24,30,6,26,0,28,0,28
38,18,24,22,28,16,22,14,2,24,30,6,26,0,28,0,28
38,20,24,24,28,16,24,14,2,24,30,6,26,0,28,0,28
18,18,26,20,22,16,4,26,2,24,10,18,26,0,28,0,28
18,18,24,22,20,16,4,24,2,26,12,18,26,0,28,0,28
18,20,24,22,20,16,30,26,0,26,10,22,26,0,28,0,28
22,16,26,18,22,2,0,16,18,22,2,0,27,0,28,0,28
22,18,30,18,26,16,0,16,18,24,2,0,28,0,28,0,28
22,18,4,18,28,16,0,16,18,24,2,0,28,0,28,0,28
22,18,4,20,28,16,0,16,18,24,2,0,28,0,28,0,28
22,18,28,18,24,16,0,16,20,24,2,0,28,0,28,0,28
22,18,30,20,24,16,0,16,20,24,2,0,28,0,28,0,28
22,20,4,20,26,16,0,16,20,24,2,0,28,0,28,0,28
22,18,30,20,26,16,0,16,20,24,2,0,28,0,28,0,28
22,20,30,20,26,16,0,16,20,24,2,0,28,0,28,0,28
22,20,30,20,26,16,0,16,20,24,2,0,28,0,28,0,28
22,20,30,20,26,18,0,16,20,24,2,0,28,0,28,0,28
22,20,4,22,26,18,0,16,20,24,2,0,28,0,28,0,28
22,20,6,20,28,18,0,16,20,24,2,0,28,0,28,0,28
22,20,4,22,28,18,0,16,20,24,2,0,28,0,28,0,28
22,20,4,22,28,18,0,16,20,24,2,0,28,0,28,0,28
18,16,24,16,20,2,13,18,18,22,8,2,28,0,28,0,28
18,16,24,18,20,2,14,18,18,22,8,2,28,0,28,0,28
18,16,26,16,22,2,14,18,18,22,8,2,28,0,28,0,28
38,2,0,2,0,0,28,10,2,20,24,4,28,0,28,0,28
38,16,2,16,2,0,28,14,2,20,24,4,28,0,28,0,28
38,16,2,16,2,0,28,14,2,20,24,4,28,0,28,0,28
38,16,2,16,2,0,28,14,2,20,24,4,28,0,28,0,28
38,2,0,2,0,0,28,12,16,20,24,4,28,0,28,0,28
38,2,0,16,0,0,28,12,16,20,24,4,28,0,28,0,28
38,16,0,16,2,0,28,14,16,20,24,4,28,0,28,0,28
38,16,2,16,2,0,28,14,16,20,24,4,28,0,28,0,28
38,16,2,18,2,0,28,14,16,20,24,4,28,0,28,0,28
38,16,26,18,22,16,30,8,0,22,24,4,28,0,28,0,28
38,16,26,18,22,16,30,8,0,22,24,4,28,0,28,0,28
38,18,28,20,24,16,30,10,0,22,24,4,28,0,28,0,28
38,18,4,20,28,18,30,10,0,22,24,4,28,0,28,0,28
38,18,28,20,24,16,28,12,0,22,24,4,28,0,28,0,28
38,18,28,20,24,16,30,12,0,22,24,4,28,0,28,0,28
38,20,6,22,28,18,30,12,0,22,24,4,28,0,28,0,28
38,20,4,24,28,20,30,12,0,22,24,4,28,0,28,0,28
38,2,0,2,2,0,28,10,2,22,24,4,28,0,28,0,28
38,2,2,16,2,0,28,12,2,22,24,4,28,0,28,0,28
37,16,28,18,22,2,28,10,0,24,24,4,28,0,28,0,28
38,18,28,20,24,16,30,10,0,24,24,4,28,0,28,0,28
38,18,30,20,24,16,30,10,0,24,24,4,28,0,28,0,28
38,18,4,22,26,16,30,10,0,24,24,4,28,0,28,0,28
38,2,0,16,0,0,26,12,16,18,26,4,28,0,28,0,28
38,2,0,16,0,0,26,12,16,18,26,4,28,0,28,0,28
38,2,0,16,0,0,26,12,16,18,26,4,28,0,28,0,28
38,16,0,16,0,0,26,14,16,18,26,4,28,0,28,0,28
38,2,24,16,20,2,26,10,0,20,26,4,28,0,28,0,28
38,2,24,16,20,2,26,10,0,20,26,4,28,0,28,0,28
38,0,0,2,0,0,26,10,2,20,26,4,28,0,28,0,28
38,2,0,2,0,0,26,10,2,20,26,4,28,0,28,0,28
38,2,0,2,0,0,26,10,2,20,26,4,28,0,28,0,28
38,2,0,2,0,0,26,12,2,20,26,4,28,0,28,0,28
38,2,0,16,0,0,26,12,2,20,26,4,28,0,28,0,28
38,2,0,16,0,0,26,12,2,20,26,4,28,0,28,0,28
38,2,0,16,2,0,26,12,2,20,26,4,28,0,28,0,28
38,2,0,16,2,0,26,12,2,20,26,4,28,0,28,0,28
38,2,0,16,2,0,26,12,2,20,26,4,28,0,28,0,28
38,2,0,16,2,0,26,12,2,20,26,4,28,0,28,0,28
38,2,0,16,2,0,26,12,2,20,26,4,28,0,28,0,28
38,2,2,16,2,0,26,12,2,20,26,4,28,0,28,0,28
38,2,2,16,2,0,26,12,2,20,26,4,28,0,28,0,28
38,2,0,16,0,0,26,12,16,20,26,4,28,0,28,0,28
38,2,0,16,0,0,26,14,16,20,26,4,28,0,28,0,28
38,2,0,16,0,0,26,14,16,20,26,4,28,0,28,0,28
38,16,2,18,2,0,26,14,16,20,26,4,28,0,28,0,28
38,16,24,18,20,2,26,8,0,21,26,4,28,0,28,0,28
38,16,24,18,20,2,26,8,0,22,26,4,28,0,28,0,28
38,2,24,16,20,2,26,10,0,22,26,4,28,0,28,0,28
38,16,24,18,20,2,26,10,0,22,26,4,28,0,28,0,28
38,16,24,18,20,16,26,10,0,22,26,4,28,0,28,0,28
38,16,26,20,22,16,26,10,0,22,26,4,28,0,28,0,28
38,16,28,18,24,16,26,10,0,22,26,4,28,0,28,0,28
38,16,30,20,26,16,26,10,0,22,26,4,28,0,28,0,28
38,18,4,20,26,18,26,10,0,22,26,4,28,0,28,0,28
38,20,4,22,28,18,28,10,0,22,26,4,28,0,28,0,28
38,16,26,20,22,2,26,12,0,22,26,4,28,0,28,0,28
38,20,6,22,28,18,26,12,0,22,26,4,28,0,28,0,28
38,20,6,22,28,18,26,12,0,22,26,4,28,0,28,0,28
38,18,28,22,24,16,26,12,2,22,26,4,28,0,28,0,28
38,18,30,22,24,18,28,12,2,22,26,4,28,0,28,0,28
38,2,24,16,20,2,26,10,0,24,26,4,28,0,28,0,28
38,18,28,20,24,16,26,10,0,24,26,4,28,0,28,0,28
38,20,4,22,28,18,26,10,0,24,26,4,28,0,28,0,28
38,16,26,18,22,16,24,10,0,22,28,4,28,0,28,0,28
38,20,6,24,28,20,24,12,0,22,28,4,28,0,28,0,28
38,16,28,18,24,16,24,8,0,23,28,4,28,0,28,0,28
38,16,18,18,22,2,30,12,0,24,22,6,28,0,28,0,28
38,16,26,18,22,2,30,12,0,24,22,6,28,0,28,0,28
38,16,30,20,24,2,30,12,0,24,22,6,28,0,28,0,28
38,18,22,20,26,2,30,12,0,24,22,6,28,0,28,0,28
38,16,24,20,20,2,28,14,2,22,24,6,28,0,28,0,28
38,16,26,20,20,2,28,14,2,22,24,6,28,0,28,0,28
38,16,18,18,20,2,28,10,0,24,24,6,28,0,28,0,28
38,16,28,18,22,2,28,10,0,24,24,6,28,0,28,0,28
38,16,18,18,20,2,28,12,0,24,24,6,28,0,28,0,28
38,16,18,18,20,2,28,12,0,24,24,6,28,0,28,0,28
38,16,4,20,26,2,28,12,0,24,24,6,28,0,28,0,28
38,16,22,20,26,2,28,12,0,24,24,6,28,0,28,0,28
38,18,4,22,26,2,28,12,0,24,24,6,28,0,28,0,28
38,16,30,18,24,2,30,12,0,24,24,6,28,0,28,0,28
38,18,6,22,28,2,30,14,0,24,24,6,28,0,28,0,28
38,18,6,22,28,2,30,14,0,24,24,6,28,0,28,0,28
38,16,18,20,20,2,28,12,2,24,24,6,28,0,28,0,28
38,16,26,20,20,2,28,12,2,24,24,6,28,0,28,0,28
38,16,28,20,22,2,28,14,2,24,24,6,28,0,28,0,28
38,18,30,20,24,2,28,14,2,24,24,6,28,0,28,0,28
38,2,2,16,2,0,26,12,2,20,26,6,28,0,28,0,28
38,16,2,18,2,0,26,14,2,20,26,6,28,0,28,0,28
38,16,2,18,16,0,26,14,2,20,26,6,28,0,28,0,28
38,2,2,16,2,0,26,12,2,22,26,6,28,0,28,0,28
38,2,2,16,2,0,26,12,2,22,26,6,28,0,28,0,28
38,16,2,16,16,0,26,12,2,22,26,6,28,0,28,0,28
38,16,26,20,20,2,26,14,2,22,26,6,28,0,28,0,28
38,18,20,20,22,2,26,14,2,22,26,6,28,0,28,0,28
38,18,20,22,24,2,26,14,2,22,26,6,28,0,28,0,28
38,18,28,22,24,2,26,14,2,22,26,6,28,0,28,0,28
38,18,22,22,24,2,28,14,2,22,26,6,28,0,28,0,28
38,16,26,18,20,2,26,10,0,24,26,6,28,0,28,0,28
38,16,28,18,24,2,26,10,0,24,26,6,28,0,28,0,28
38,16,18,18,20,2,26,12,0,24,26,6,28,0,28,0,28
38,16,26,18,20,2,26,12,0,24,26,6,28,0,28,0,28
38,16,26,18,20,2,26,12,0,24,26,6,28,0,28,0,28
38,16,26,18,20,2,26,12,0,24,26,6,28,0,28,0,28
38,16,26,18,20,2,26,12,0,24,26,6,28,0,28,0,28
38,16,20,18,22,2,26,12,0,24,26,6,28,0,28,0,28
38,16,20,18,22,2,26,12,0,24,26,6,28,0,28,0,28
38,16,28,18,22,2,26,12,0,24,26,6,28,0,28,0,28
38,16,30,18,24,2,26,12,0,24,26,6,28,0,28,0,28
38,16,20,20,24,2,26,12,0,24,26,6,28,0,28,0,28
38,16,22,20,24,2,26,12,0,24,26,6,28,0,28,0,28
38,16,30,20,24,2,26,12,0,24,26,6,28,0,28,0,28
38,18,30,20,24,2,26,12,0,24,26,6,28,0,28,0,28
38,16,4,20,26,2,26,12,0,24,26,6,28,0,28,0,28
38,16,4,20,26,2,26,12,0,24,26,6,28,0,28,0,28
38,16,4,20,26,2,26,12,0,24,26,6,28,0,28,0,28
38,18,4,20,26,2,26,12,0,24,26,6,28,0,28,0,28
38,18,4,20,26,2,26,12,0,24,26,6,28,0,28,0,28
38,18,22,20,26,2,26,12,0,24,26,6,28,0,28,0,28
38,18,6,22,28,2,26,12,0,24,26,6,28,0,28,0,28
38,18,6,22,28,16,26,12,0,24,26,6,28,0,28,0,28
38,18,30,20,24,2,26,14,0,24,26,6,28,0,28,0,28
38,18,4,22,26,2,26,14,0,24,26,6,28,0,28,0,28
38,18,4,22,26,2,26,14,0,24,26,6,28,0,28,0,28
38,18,6,22,28,2,28,14,0,24,26,6,28,0,28,0,28
38,18,20,20,24,2,26,14,2,24,26,6,28,0,28,0,28
38,18,20,22,24,2,26,14,2,24,26,6,28,0,28,0,28
38,18,30,22,24,2,26,14,2,24,26,6,28,0,28,0,28
38,18,4,22,26,2,26,14,2,24,26,6,28,0,28,0,28
38,20,4,24,26,16,26,14,2,24,26,6,28,0,28,0,28
38,20,6,24,28,16,26,14,2,24,26,6,28,0,28,0,28
38,20,22,24,28,16,26,14,2,24,26,6,28,0,28,0,28
38,20,4,24,26,16,28,14,2,24,26,6,28,0,28,0,28
38,20,6,24,28,16,28,14,2,24,26,6,28,0,28,0,28
38,20,6,24,28,16,28,14,2,24,26,6,28,0,28,0,28
38,16,26,18,20,2,24,12,0,24,28,6,28,0,28,0,28
38,16,26,18,22,2,24,12,0,24,28,6,28,0,28,0,28
38,16,4,20,26,2,24,12,0,24,28,6,28,0,28,0,28
38,18,6,20,28,2,24,12,0,24,28,6,28,0,28,0,28
38,18,6,20,28,2,24,12,0,24,28,6,28,0,28,0,28
38,18,6,22,28,2,24,12,0,24,28,6,28,0,28,0,28
38,18,24,22,28,2,24,12,0,24,28,6,28,0,28,0,28
38,16,20,20,24,2,26,12,0,24,28,6,28,0,28,0,28
38,20,6,22,28,16,26,14,2,24,28,6,28,0,28,0,28
18,20,24,22,20,16,6,22,16,26,12,18,28,0,28,0,28
18,18,26,22,22,16,6,24,16,26,12,18,28,0,28,0,28
18,20,24,22,20,16,4,24,16,28,14,20,28,0,28,0,28
16,2,20,16,18,2,26,26,0,24,10,24,28,0,28,0,28
16,2,20,16,18,2,26,28,0,24,10,24,28,0,28,0,28
16,2,18,16,2,0,26,26,2,24,10,24,28,0,28,0,28
16,2,18,16,2,0,26,26,2,24,10,24,28,0,28,0,28
16,2,18,16,16,2,26,26,2,24,10,24,28,0,28,0,28
16,2,18,16,16,0,26,28,2,24,10,24,28,0,28,0,28
16,2,20,16,18,2,26,26,0,26,10,24,28,0,28,0,28
16,2,22,16,18,2,26,26,0,26,10,24,28,0,28,0,28
16,2,20,2,18,0,28,26,0,26,10,24,28,0,28,0,28
16,2,20,16,16,0,26,28,0,26,10,24,28,0,28,0,28
16,2,20,16,18,0,26,28,0,26,10,24,28,0,28,0,28
16,2,18,2,16,0,26,26,2,26,10,24,28,0,28,0,28
16,2,18,2,2,0,28,26,2,26,10,24,28,0,28,0,28
16,2,18,2,2,0,28,26,2,26,10,24,28,0,28,0,28
16,0,24,0,20,0,26,26,22,18,26,24,28,0,28,0,28
16,0,24,0,20,0,26,26,22,18,26,24,28,0,28,0,28
16,0,24,0,20,0,26,26,22,18,26,24,28,0,28,0,28
16,2,24,0,20,0,26,26,22,18,26,24,28,0,28,0,28
16,2,24,0,20,0,26,26,22,18,26,24,28,0,28,0,28
16,2,24,0,20,0,26,26,22,18,26,24,28,0,28,0,28
16,2,26,0,22,0,26,26,22,18,26,24,28,0,28,0,28
16,2,24,0,20,2,26,26,22,18,26,24,28,0,28,0,28
16,2,24,0,20,2,26,26,22,18,26,24,28,0,28,0,28
16,2,24,0,20,2,26,26,22,18,26,24,28,0,28,0,28
16,2,24,0,20,2,26,26,22,18,26,24,28,0,28,0,28
16,2,26,0,22,2,26,26,22,18,26,24,28,0,28,0,28
16,2,26,0,22,2,26,26,22,18,26,24,28,0,28,0,28
16,2,26,0,22,2,26,26,22,18,26,24,28,0,28,0,28
16,2,28,0,24,2,26,26,22,18,26,24,28,0,28,0,28
16,2,28,0,24,2,26,26,22,18,26,24,28,0,28,0,28
16,2,28,0,24,2,26,26,22,18,26,24,28,0,28,0,28
16,2,30,0,24,2,26,26,22,18,26,24,28,0,28,0,28
16,2,30,0,24,2,26,26,22,18,26,24,28,0,28,0,28
16,2,30,0,24,2,26,26,22,18,26,24,28,0,28,0,28
16,2,30,0,24,2,26,26,22,18,26,24,28,0,28,0,28
16,2,4,0,26,2,26,26,22,18,26,24,28,0,28,0,28
16,2,30,0,26,2,26,26,22,18,26,24,28,0,28,0,28
16,2,30,0,26,2,26,26,22,18,26,24,28,0,28,0,28
16,2,3,0,27,2,26,26,22,18,26,24,28,0,28,0,28
16,2,4,0,28,2,26,26,22,18,26,24,28,0,28,0,28
16,2,4,0,28,2,26,26,22,18,26,24,28,0,28,0,28
16,2,6,0,28,2,26,26,22,18,26,24,28,0,28,0,28
16,2,6,0,28,2,26,26,22,18,26,24,28,0,28,0,28
16,2,6,0,28,2,26,26,22,18,26,24,28,0,28,0,28
16,2,6,0,28,2,26,26,22,18,26,24,28,0,28,0,28
16,16,6,0,28,2,26,26,22,18,26,24,28,0,28,0,28
16,16,6,0,28,16,26,26,22,18,26,24,28,0,28,0,28
16,0,0,0,0,0,25,26,20,20,26,24,28,0,28,0,28
16,0,0,0,0,0,26,26,20,20,26,24,28,0,28,0,28
16,0,0,0,0,0,26,26,20,20,26,24,28,0,28,0,28
16,0,0,0,0,0,26,26,20,20,26,24,28,0,28,0,28
16,0,0,0,0,0,26,26,20,20,26,24,28,0,28,0,28
16,0,0,0,0,0,26,26,20,20,26,24,28,0,28,0,28
16,0,0,0,0,0,26,26,20,20,26,24,28,0,28,0,28
16,0,0,0,0,0,26,26,20,20,26,24,28,0,28,0,28
16,0,0,0,0,0,26,26,20,20,26,24,28,0,28,0,28
16,0,0,0,0,0,26,26,20,20,26,24,28,0,28,0,28
16,0,0,0,0,0,26,26,20,20,26,24,28,0,28,0,28
16,0,0,0,0,0,26,26,20,20,26,24,28,0,28,0,28
16,0,0,0,0,0,26,26,20,20,26,24,28,0,28,0,28
16,0,0,0,0,0,26,26,20,20,26,24,28,0,28,0,28
16,0,0,0,0,0,26,26,20,20,26,24,28,0,28,0,28
16,0,0,0,0,0,26,26,20,20,26,24,28,0,28,0,28
16,0,0,0,0,0,26,26,20,20,26,24,28,0,28,0,28
16,0,0,0,0,0,26,26,20,20,26,24,28,0,28,0,28
16,0,0,0,0,0,26,26,20,20,26,24,28,0,28,0,28
16,0,0,0,0,0,26,26,20,20,26,24,28,0,28,0,28
16,0,0,0,0,0,26,26,20,20,26,24,28,0,28,0,28
16,0,0,0,0,0,26,26,20,20,26,24,28,0,28,0,28
16,0,0,0,0,0,26,26,20,20,26,24,28,0,28,0,28
16,0,0,0,0,0,26,26,20,20,26,24,28,0,28,0,28
16,0,0,0,0,0,26,26,20,20,26,24,28,0,28,0,28
16,0,0,0,0,0,26,26,20,20,26,24,28,0,28,0,28
16,0,0,0,1,0,26,26,20,20,26,24,28,0,28,0,28
16,0,0,0,2,0,26,26,20,20,26,24,28,0,28,0,28
16,0,0,0,2,0,26,26,20,20,26,24,28,0,28,0,28
16,0,0,0,2,0,26,26,20,20,26,24,28,0,28,0,28
16,0,0,0,2,0,26,26,20,20,26,24,28,0,28,0,28
16,0,1,0,2,0,26,26,20,20,26,24,28,0,28,0,28
