0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
623,687,0,167,927,78,0,631,0,75,949,429,530,0,323,0,197,398,508
622,656,0,209,573,717,0,971,604,75,2,433,271,0,389,0,197,398,508
619,616,0,95,926,357,955,220,604,75,2,815,477,0,509,0,197,398,508
616,588,0,432,342,229,0,729,604,75,2,224,705,0,564,0,197,398,508
617,600,0,78,810,451,0,536,0,75,2,694,298,0,229,612,197,398,508
625,765,0,477,725,25,0,0,604,75,2,843,38,0,123,682,197,398,508
627,872,0,543,0,620,0,92,0,75,2,743,435,0,867,732,197,398,508
626,854,0,92,808,953,0,729,604,75,2,730,223,0,210,877,197,398,508
621,645,0,447,264,147,0,446,604,75,2,883,658,0,742,887,197,398,508
613,548,0,760,872,876,0,799,0,75,949,429,530,0,323,0,976,398,508
666,864,0,620,885,803,0,463,0,75,2,15,837,0,593,0,0,438,508
658,647,0,267,0,929,0,92,0,75,2,51,467,0,496,752,0,438,508
655,535,0,219,0,635,0,729,0,75,2,639,873,0,685,0,174,438,508
665,821,0,855,0,476,0,729,604,75,2,202,401,0,275,0,197,438,508
669,945,0,9,278,684,0,99,0,75,949,427,401,0,275,0,197,438,508
672,977,0,974,715,51,0,631,604,75,2,147,552,0,666,0,197,438,508
654,528,0,578,301,948,0,31,0,75,2,146,873,0,685,0,197,438,508
664,809,0,639,573,330,0,0,0,75,2,286,873,0,685,0,197,438,508
670,952,0,656,937,334,0,799,0,75,2,337,873,0,685,0,197,438,508
656,552,0,273,998,520,0,536,0,75,2,840,792,0,758,0,197,438,508
657,595,0,974,628,5,0,536,604,75,2,299,530,0,323,612,197,438,508
668,930,0,308,932,886,0,799,604,75,2,410,38,0,123,667,197,438,508
663,772,0,60,987,906,0,463,604,75,2,13,650,0,926,757,197,438,508
671,975,0,722,422,969,0,0,0,75,949,248,38,0,123,819,197,438,508
667,901,0,731,924,85,0,920,0,0,2,268,38,0,175,873,197,438,508
660,669,0,391,278,438,0,0,0,75,2,139,611,0,396,993,197,438,508
662,689,0,817,0,577,0,920,604,0,2,289,901,0,39,0,976,438,508
659,668,0,549,0,581,0,99,604,75,2,886,401,0,275,0,976,438,508
661,684,0,688,859,684,0,631,0,75,2,116,38,0,123,797,976,438,508
136,790,0,650,0,848,0,859,604,75,2,629,611,0,396,0,197,482,508
218,602,0,795,306,960,0,729,604,75,2,485,785,0,425,0,197,483,508
780,753,0,924,904,977,0,859,604,75,2,357,280,0,471,0,0,484,508
804,840,0,139,0,471,0,799,0,75,2,100,506,0,516,0,0,484,508
746,560,0,449,393,110,0,463,604,75,2,380,683,0,546,0,0,484,508
791,801,0,585,188,350,0,920,604,75,2,360,691,0,552,0,0,484,508
788,785,0,876,897,110,0,99,604,75,2,801,691,0,552,0,0,484,508
750,578,0,311,0,69,0,631,0,75,2,922,691,0,552,0,0,484,508
777,742,0,619,432,161,0,99,604,0,2,131,746,0,577,0,0,484,508
815,885,0,432,240,948,0,536,604,75,2,12,837,0,593,0,0,484,508
772,706,973,795,940,655,0,920,0,75,2,691,901,0,39,0,178,484,508
828,982,0,195,0,94,0,536,0,75,2,685,152,0,4,0,197,484,508
745,557,0,825,342,94,0,99,604,75,2,685,152,0,4,0,197,484,508
789,786,0,194,830,55,0,536,0,75,2,590,639,0,28,0,197,484,508
822,910,0,424,759,373,0,920,0,0,2,865,639,0,28,0,197,484,508
786,780,0,902,516,214,955,536,604,75,949,346,901,0,45,0,197,484,508
794,812,0,311,568,123,0,463,0,75,2,616,901,0,45,0,197,484,508
747,561,0,159,288,701,0,99,604,75,2,91,901,0,56,0,197,484,508
758,610,0,825,758,50,0,536,604,75,2,562,901,0,75,0,197,484,508
775,730,0,293,164,263,0,799,604,75,2,656,901,0,75,0,197,484,508
821,907,0,808,342,999,0,99,604,75,2,678,901,0,105,0,197,484,508
774,724,0,28,683,426,0,536,0,75,2,17,38,0,123,0,197,484,508
796,820,0,612,813,157,0,463,0,75,2,232,38,0,123,0,197,484,508
811,880,0,403,228,339,955,631,604,75,2,775,38,0,123,0,197,484,508
795,813,0,185,453,233,0,631,0,75,2,227,38,0,175,0,197,484,508
819,905,0,74,442,773,0,799,0,75,2,421,38,0,175,0,197,484,508
755,597,0,17,864,866,0,920,0,75,2,64,401,0,275,0,197,484,508
817,900,0,96,789,929,0,99,604,75,2,110,401,0,275,0,197,484,508
787,782,0,320,830,182,0,859,604,75,949,161,401,0,275,0,197,484,508
809,876,0,641,306,470,0,799,0,75,2,556,401,0,275,0,197,484,508
761,642,0,225,728,433,0,99,0,75,2,728,401,0,275,0,197,484,508
798,827,0,902,789,806,0,536,604,75,2,817,401,0,275,0,197,484,508
766,676,0,656,823,294,0,463,0,75,2,214,530,0,323,0,197,484,508
748,574,0,687,149,276,0,463,604,75,2,937,770,0,358,0,197,484,508
743,530,0,641,789,294,0,971,0,75,2,31,194,0,378,0,197,484,508
749,575,0,159,432,294,0,47,604,75,2,31,194,0,378,0,197,484,508
826,965,0,293,573,969,0,446,604,75,2,763,194,0,378,0,197,484,508
744,551,0,415,885,856,0,0,604,75,2,882,194,0,378,0,197,484,508
762,643,0,771,573,980,0,729,604,75,2,442,271,0,389,0,197,484,508
827,972,0,327,940,9,0,457,604,75,2,183,729,0,417,0,197,484,508
770,698,0,917,940,357,955,536,604,75,2,819,477,0,509,0,197,484,508
771,701,0,159,432,151,0,78,604,0,2,507,705,0,564,0,197,484,508
793,810,0,625,342,408,0,971,0,75,2,109,837,0,593,0,197,484,508
763,659,0,34,240,401,0,536,0,75,2,117,837,0,593,0,197,484,508
782,760,0,491,463,367,0,729,604,75,2,508,837,0,593,0,197,484,508
800,830,0,356,396,917,0,0,0,75,2,560,986,0,626,0,197,484,508
742,124,0,589,573,216,0,729,0,75,2,397,166,0,645,0,197,484,508
806,846,0,284,0,620,0,536,0,75,2,776,552,0,666,0,197,484,508
769,682,0,607,979,714,0,536,604,75,2,293,873,0,685,0,197,484,508
831,988,0,722,0,948,0,799,0,75,2,972,873,0,685,0,197,484,508
818,903,0,300,210,520,0,536,604,75,2,107,627,0,733,0,197,484,508
759,613,0,768,904,147,0,0,0,75,2,952,627,0,733,0,197,484,508
768,680,0,762,607,218,0,463,604,75,2,861,658,0,742,0,197,484,508
784,764,0,44,786,679,0,729,0,75,2,991,658,0,742,0,197,484,508
824,942,0,213,168,266,986,729,604,75,2,971,792,0,758,0,197,484,508
753,589,0,364,183,227,0,729,604,75,2,262,38,0,175,612,197,484,508
803,839,0,722,987,460,0,920,0,75,2,483,223,0,210,612,197,484,508
790,800,0,585,389,886,0,631,604,75,2,462,298,0,229,612,197,484,508
778,743,0,471,768,969,0,631,0,75,2,702,298,0,229,612,197,484,508
816,895,0,149,185,957,955,536,604,75,2,993,298,0,229,612,197,484,508
764,663,0,229,565,310,0,536,604,75,2,247,359,0,261,612,197,484,508
797,824,0,850,881,233,0,971,0,75,2,383,359,0,261,612,197,484,508
820,906,0,390,775,894,0,631,0,75,2,593,530,0,323,612,197,484,508
823,913,0,655,726,660,0,799,604,75,2,781,530,0,323,612,197,484,508
779,750,0,940,722,525,0,729,0,75,2,319,38,0,123,669,197,484,508
754,594,0,240,916,126,0,971,0,75,2,486,298,0,229,684,197,484,508
810,879,0,39,0,614,0,463,0,75,2,211,762,0,677,694,197,484,508
805,844,0,731,416,374,0,58,0,75,2,580,435,0,867,725,197,484,508
814,884,0,345,0,836,0,631,604,75,2,435,208,0,905,737,197,484,508
802,835,0,746,0,273,0,536,0,75,2,36,435,0,867,739,197,484,508
812,881,0,973,0,344,0,536,604,75,2,698,208,0,905,758,197,484,508
752,582,0,133,816,465,0,463,0,75,2,55,705,0,564,793,197,484,508
767,677,0,625,505,110,0,58,0,75,2,115,38,0,123,795,197,484,508
776,731,0,879,821,183,0,920,0,75,2,134,298,0,229,800,197,484,508
760,639,0,491,186,79,955,631,604,75,2,93,38,0,123,801,197,484,508
756,607,0,236,326,591,0,463,0,75,2,208,38,0,175,802,197,484,508
757,608,0,449,384,203,0,729,0,75,2,788,38,0,123,844,197,484,508
807,849,0,119,384,995,955,536,604,75,2,985,491,0,312,854,197,484,508
799,829,0,720,205,608,0,920,0,75,2,844,359,0,261,858,197,484,508
773,717,0,701,443,10,0,463,0,75,2,68,359,0,261,859,197,484,508
783,763,0,825,780,806,0,631,604,75,2,295,359,0,261,864,197,484,508
825,949,0,539,648,700,0,799,604,75,2,766,38,0,123,878,197,484,508
808,873,0,825,450,139,0,799,604,75,2,854,658,0,742,881,197,484,508
785,771,0,449,509,520,0,631,604,75,2,869,658,0,742,884,197,484,508
829,986,0,9,920,447,0,920,0,75,2,81,627,0,733,892,197,484,508
801,831,0,878,341,285,0,631,604,75,2,441,530,0,323,979,197,484,508
751,581,0,570,0,709,0,859,0,75,2,692,611,0,396,991,197,484,508
792,802,0,920,212,180,0,631,604,75,2,516,38,0,123,0,963,484,508
781,758,0,377,704,161,0,536,604,75,2,603,38,0,123,0,963,484,508
830,987,0,357,237,313,0,31,0,75,2,872,38,0,175,665,963,484,508
765,667,0,370,648,484,0,68,604,75,2,223,484,0,19,0,976,484,508
813,882,0,656,378,408,0,536,0,75,2,328,359,0,261,823,976,484,508
837,718,0,432,648,765,0,463,604,75,2,625,901,0,75,0,197,641,508
838,935,0,60,573,629,0,426,604,75,2,790,166,0,645,0,197,641,508
851,989,0,403,634,507,0,463,604,75,2,143,280,0,471,747,0,644,508
113,891,0,964,0,288,0,859,604,75,2,949,762,0,677,699,197,649,508
860,808,0,784,940,981,0,536,0,75,2,794,729,0,417,0,0,651,508
861,811,0,472,996,83,0,859,604,75,2,514,38,0,123,680,197,651,508
859,539,0,448,0,425,955,446,604,75,2,782,464,0,911,755,197,651,508
228,671,0,564,282,611,0,799,604,75,2,19,740,0,351,0,976,658,508
874,623,0,182,607,181,0,463,0,75,2,387,280,0,471,0,197,660,508
896,875,0,701,396,367,0,463,0,75,2,99,837,0,593,0,0,662,508
124,929,0,217,306,382,0,339,604,66,2,377,779,0,833,0,0,664,508
925,751,0,354,306,124,0,729,604,75,2,307,729,0,417,0,197,665,508
934,856,0,22,940,481,0,536,0,75,2,748,15,0,439,0,197,667,508
73,964,0,449,774,28,0,365,604,0,2,367,873,0,685,0,197,669,508
168,674,0,788,224,297,0,309,0,75,2,472,385,0,496,743,197,678,508
875,625,0,116,0,500,0,432,604,75,2,789,435,0,873,762,197,682,508
304,918,0,346,396,0,0,254,0,75,2,715,378,0,809,0,197,683,508
293,18,0,683,150,456,0,194,604,75,2,945,560,0,729,0,996,688,508
15,733,0,113,342,806,0,398,0,75,2,651,249,0,787,0,0,691,508
50,769,0,889,182,73,0,380,0,75,2,9,267,0,974,930,190,693,508
52,593,0,525,150,934,0,380,0,75,2,460,212,0,436,0,940,694,508
62,759,0,177,876,806,0,224,0,75,2,218,600,0,951,0,0,701,508
41,741,0,686,898,996,0,380,0,75,2,177,474,0,945,0,197,705,508
675,699,0,326,0,676,0,536,0,75,2,931,729,0,413,0,197,710,508
674,661,0,347,0,545,0,729,0,75,2,931,729,0,413,0,197,710,508
676,832,0,949,496,233,0,799,604,75,2,804,435,0,873,764,197,710,508
59,776,0,78,0,886,0,380,0,75,2,542,341,0,481,0,0,723,508
280,580,0,554,458,293,0,190,997,70,949,281,133,0,375,0,0,725,508
290,924,0,645,773,457,0,254,0,75,2,98,691,0,552,0,0,735,508
296,916,0,517,396,664,0,536,0,75,2,291,274,0,391,0,197,737,508
301,834,0,375,623,205,955,254,604,75,2,924,221,0,309,830,958,744,508
121,529,0,39,204,441,0,215,0,75,2,927,751,0,582,0,0,745,508
897,635,0,808,724,570,0,729,604,75,2,917,38,0,123,828,197,746,508
926,670,0,319,532,840,986,78,604,75,2,535,38,0,175,670,961,750,508
361,962,0,164,0,401,0,463,0,75,2,976,837,0,593,0,0,762,508
184,619,0,302,220,683,0,631,0,75,2,352,354,0,18,0,197,770,508
289,540,0,180,215,842,986,254,604,75,2,413,332,0,366,0,0,771,508
219,615,0,701,0,324,0,729,0,75,2,159,567,0,670,0,197,774,508
166,767,0,491,983,752,0,281,604,75,2,746,219,0,971,925,197,776,508
847,985,973,868,188,133,0,99,0,75,2,696,901,0,70,0,197,779,508
846,554,0,514,641,459,0,68,0,75,2,235,223,0,210,612,197,779,508
141,583,0,974,0,60,0,323,604,66,2,856,703,0,986,0,197,788,508
852,749,0,938,168,507,0,426,0,75,2,143,280,0,471,0,976,789,508
225,690,0,415,0,912,0,971,604,75,2,212,986,0,626,0,0,790,508
226,728,0,615,0,178,0,631,0,75,2,39,467,0,496,0,197,790,508
227,983,0,96,188,869,0,47,604,75,2,25,637,0,540,0,197,790,508
866,847,0,408,0,661,0,631,604,75,2,747,435,0,873,763,197,795,508
118,712,0,327,966,247,0,339,604,75,2,579,471,0,310,0,197,797,508
172,657,0,119,607,884,0,300,604,75,2,285,340,0,539,0,997,798,508
233,579,0,590,573,869,0,920,0,75,2,61,751,0,582,0,197,799,508
234,793,0,240,0,121,0,47,0,75,2,343,751,0,582,0,197,799,508
871,939,0,207,299,713,0,971,0,75,2,757,901,0,45,0,197,802,508
872,973,0,557,940,855,0,920,0,75,2,684,683,0,546,0,197,802,508
870,784,0,296,203,454,0,536,0,75,2,687,38,0,175,612,197,802,508
239,814,0,31,306,101,0,631,0,75,2,643,179,0,445,771,0,807,508
240,890,0,22,648,933,0,463,0,75,2,108,385,0,496,0,197,807,508
238,372,0,736,463,331,0,536,0,75,2,48,751,0,582,0,197,807,508
886,651,0,765,188,969,0,859,0,75,2,611,152,0,4,0,197,812,508
891,974,973,795,396,886,0,99,0,75,2,404,901,0,45,0,197,812,508
890,951,973,795,463,618,0,99,0,75,2,610,901,0,105,0,197,812,508
888,920,0,846,0,445,0,631,604,75,2,126,782,0,422,0,197,812,508
889,941,0,371,573,878,0,631,604,75,2,818,15,0,439,0,197,812,508
885,524,0,64,516,584,955,463,604,75,2,671,179,0,445,0,197,812,508
884,220,0,755,217,539,0,463,604,75,2,53,491,0,312,612,197,812,508
887,652,0,383,722,393,0,631,0,75,2,623,38,0,123,804,197,812,508
244,984,0,519,0,154,0,631,0,75,2,664,683,0,546,0,197,828,508
247,637,0,185,830,28,0,920,0,75,2,471,179,0,445,0,0,832,508
246,563,0,816,830,316,0,859,0,75,2,573,179,0,445,0,0,832,508
248,703,0,406,0,316,0,799,604,75,2,997,584,0,530,707,197,832,508
900,867,0,327,295,679,0,971,604,75,2,846,986,0,626,0,197,836,508
901,914,0,378,0,793,0,536,604,75,2,658,298,0,229,805,197,836,508
253,714,0,367,188,102,0,78,0,75,2,527,525,0,529,0,0,840,508
252,612,0,764,0,278,0,859,0,75,2,946,751,0,582,0,197,840,508
912,762,0,67,743,979,0,859,0,75,2,679,179,0,445,0,0,851,508
913,908,0,949,432,653,0,99,604,75,2,714,901,0,56,0,197,851,508
915,990,0,315,852,564,0,463,604,75,2,463,901,0,105,0,197,851,508
910,628,0,368,728,292,0,99,0,75,2,602,901,0,105,0,197,851,508
911,654,0,147,0,535,0,920,604,75,2,897,901,0,105,0,197,851,508
914,967,0,701,213,144,0,631,0,75,2,783,359,0,261,863,197,851,508
258,532,0,96,573,509,0,536,604,75,2,310,275,0,466,0,0,861,508
259,562,0,195,188,714,0,729,0,75,2,645,986,0,626,0,197,861,508
924,883,0,45,342,689,0,242,0,0,2,451,249,0,782,0,0,866,508
923,655,0,997,370,806,0,631,604,75,2,981,223,0,210,826,197,866,508
263,756,0,949,648,869,0,0,604,75,2,301,179,0,445,0,0,875,508
262,740,0,729,830,895,0,536,0,75,2,839,986,0,626,0,197,875,508
931,675,0,391,218,542,0,463,0,75,2,86,179,0,445,772,0,878,508
933,980,0,736,742,177,0,463,0,75,949,136,901,0,56,0,197,878,508
932,878,973,921,789,523,0,859,0,75,2,128,901,0,90,0,197,878,508
930,522,0,239,756,193,0,536,604,75,2,529,298,0,229,612,197,878,508
266,726,0,949,542,487,0,859,604,75,2,123,179,0,445,0,0,886,508
265,694,0,132,306,198,0,631,0,75,2,644,656,0,544,0,0,886,508
264,629,0,790,573,225,0,859,604,75,2,140,656,0,544,0,197,886,508
267,931,0,0,648,316,0,31,604,75,2,915,986,0,626,0,197,886,508
983,737,0,357,885,954,0,729,0,75,2,541,605,0,535,0,0,890,508
981,702,0,292,728,424,0,99,0,75,2,264,152,0,4,0,197,890,508
997,948,0,449,989,260,0,920,604,75,2,598,152,0,4,0,197,890,508
990,850,0,656,460,879,0,536,0,75,2,611,152,0,4,0,197,890,508
996,926,0,858,342,896,0,729,0,75,2,155,901,0,45,0,197,890,508
974,601,0,96,342,247,0,99,604,75,2,468,901,0,56,0,197,890,508
984,739,0,618,728,918,0,99,0,75,2,398,901,0,90,0,197,890,508
989,819,973,656,830,822,0,99,0,75,2,606,901,0,90,0,197,890,508
980,700,0,327,940,45,0,859,604,75,2,784,901,0,90,0,197,890,508
999,969,0,291,728,476,0,631,0,75,2,376,901,0,105,0,197,890,508
982,704,0,656,463,966,0,729,0,75,2,408,901,0,105,0,197,890,508
991,857,0,572,828,423,0,859,0,75,2,245,298,0,229,0,197,890,508
979,695,0,720,161,915,0,729,0,75,2,266,298,0,229,0,197,890,508
988,818,0,858,864,202,0,859,0,75,2,350,401,0,275,0,197,890,508
995,915,0,219,336,691,0,859,0,75,2,287,530,0,323,0,197,890,508
973,598,0,491,494,806,0,859,604,75,949,429,530,0,323,0,197,890,508
994,894,0,503,555,401,0,463,604,75,2,327,477,0,509,0,197,890,508
977,679,0,569,0,143,0,47,604,0,2,905,873,0,685,0,197,890,508
969,536,0,792,815,707,0,68,0,75,2,90,38,0,123,612,197,890,508
986,806,0,736,265,473,0,0,0,75,2,23,38,0,175,612,197,890,508
975,620,0,858,969,10,0,536,0,75,2,62,770,0,358,612,197,890,508
978,691,0,412,879,307,0,859,0,75,2,547,38,0,123,663,197,890,508
992,862,0,235,924,82,986,536,604,75,2,808,38,0,175,672,197,890,508
987,807,0,273,383,371,0,859,0,0,949,912,298,0,229,825,197,890,508
976,640,0,130,223,415,0,631,604,0,2,314,901,0,70,832,197,890,508
998,961,0,510,864,198,0,859,0,75,2,761,359,0,261,856,197,890,508
985,770,0,93,457,753,0,463,604,75,2,884,38,0,175,860,197,890,508
972,592,0,964,174,869,0,920,604,75,2,88,627,0,733,890,197,890,508
993,871,0,558,903,780,0,920,0,75,2,939,792,0,758,895,197,890,508
970,542,0,922,396,195,0,729,604,75,2,821,873,0,685,0,976,890,508
971,555,0,391,0,670,0,536,0,75,2,641,530,0,323,846,976,890,508
268,848,0,986,854,572,0,31,604,0,2,559,683,0,546,0,197,955,508
276,858,0,422,454,591,0,0,0,75,2,490,280,0,471,0,0,959,508
274,541,0,752,647,750,0,95,0,75,2,868,385,0,496,770,0,959,508
275,716,0,986,679,233,0,859,0,75,2,200,179,0,445,0,197,959,508
277,922,0,949,556,331,0,799,604,75,2,79,751,0,582,0,197,959,508
482,755,0,382,573,381,0,99,604,75,2,444,236,0,460,0,0,971,508
297,803,0,415,607,940,0,254,604,0,2,489,280,0,471,0,0,978,508
19,893,0,260,864,253,0,398,0,75,2,501,869,0,842,965,197,979,508
176,606,0,282,940,392,0,309,0,75,2,710,590,0,918,781,197,981,508
867,946,0,371,446,389,0,920,604,75,2,711,759,0,933,766,197,991,508
51,940,0,88,544,657,0,365,604,75,2,356,130,0,966,918,197,992,508
97,932,0,821,384,604,0,339,604,75,2,750,648,0,542,972,952,995,508
99,747,0,970,504,654,0,192,0,75,2,627,520,0,816,0,0,999,508
832,991,0,143,306,471,0,179,604,75,2,100,506,0,516,0,0,484,991
833,992,0,119,0,644,0,179,604,75,2,622,401,0,275,0,197,484,991
37,994,0,537,646,646,0,185,0,75,949,880,869,0,842,809,197,83,993
834,993,0,736,0,581,0,179,0,70,2,230,401,0,275,837,197,484,993
308,996,0,273,547,170,0,281,0,0,2,439,332,0,363,0,197,748,995
479,995,0,521,854,723,0,188,604,75,949,27,134,0,376,0,184,766,995
40,997,0,119,342,864,0,398,604,75,2,958,505,0,815,956,0,703,997
58,998,0,945,928,742,0,182,0,0,2,353,249,0,782,0,0,956,997
22,999,0,697,560,687,0,183,0,75,2,919,13,0,996,0,197,698,999
